stockid,scientificname,commonname,ram_region,primary_country,year,status_bio,status_f,shared_eez,n_eez,shared_larval,n_larval,num_eezs_cutoff0,num_eezs_cutoff5,num_eezs_cutoff10,num_eezs_cutoff15,num_eezs_cutoff20,num_eezs_cutoff25,r,B0,age_50_mat,max_length,national,multiple_cs_progs,IQ,ITQ,IVQ,Coop,CommunityQuota,TURF,RBP,pred_real_price,pred_nominal_price
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1969,2.66,0.0702,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,4254.664006,820.6641844
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1970,2.58,0.0942,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,4279.888975,857.5225263
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1971,2.56,0.0992,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,4342.65499,907.386168
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1972,2.54,0.116,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,4450.049689,999.4062915
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1973,2.37,0.105,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,4658.062334,1144.18952
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1974,2.35,0.128,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5129.035169,1430.300283
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1975,2.36,0.136,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5137.074139,1427.109654
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1976,2.32,0.137,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5342.039637,1614.34299
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1977,2.48,0.173,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5416.32542,1736.979578
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1978,2.56,0.15,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5484.968833,1875.88876
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1979,2.51,0.196,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5745.194045,2067.081554
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1980,2.3,0.184,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,6086.456015,2405.000226
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1981,2.07,0.183,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5994.102956,2439.676979
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1982,2.06,0.198,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5941.424561,2514.261596
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1983,2.15,0.233,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5930.26983,2627.045837
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1984,2.32,0.247,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5970.41655,2800.41311
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1985,2.34,0.255,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5933.989906,2878.175437
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1986,2.22,0.254,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5561.5178,2777.773608
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1987,2.25,0.284,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5710.122857,3025.387055
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1988,2.22,0.255,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5627.009316,3212.642427
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1989,2.27,0.29,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5733.669099,3403.585537
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1990,2.39,0.365,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5908.319828,3775.894246
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1991,2.41,0.359,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5776.208111,3792.516185
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1992,2.37,0.374,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5730.958879,3816.439926
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1993,2.3,0.306,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5625.182568,3811.987318
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1994,2.25,0.389,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5561.848364,3866.194983
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1995,2.14,0.383,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5588.029894,4023.101437
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1996,2.13,0.424,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5733.723147,4243.281136
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1997,2.25,0.529,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5627.921712,4298.802653
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1998,2.19,0.679,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5147.880925,4001.254718
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,1999,2.12,0.555,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5276.573781,4312.266672
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2000,2,0.529,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5658.274698,4868.149185
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2001,1.92,0.503,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5566.28806,4777.678659
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2002,2.01,0.62,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5417.287648,4756.700192
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2003,1.98,0.555,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,0,0,0,0,0,0,0,0,0,5475.085049,4966.783567
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2004,1.96,0.772,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,0,0,1,0,0,0,0,0,5621.288927,5297.611155
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2005,1.79,0.582,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,0,0,1,0,0,0,0,0,5747.555461,5620.4504
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2006,1.8,0.635,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,0,0,1,0,0,0,0,0,5848.98114,5874.53249
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2007,1.77,0.598,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5881.990584,6035.172209
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2008,1.71,0.614,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,6219.38212,6671.176413
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2009,1.63,0.688,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5758.214582,5974.145557
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2010,1.52,0.617,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5984.30549,6432.455081
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2011,1.56,0.677,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,6187.53207,6860.862337
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2012,1.49,0.648,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5830.931566,6441.426881
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2013,1.48,0.564,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5741.091228,6413.886555
BIGEYECWPAC,Thunnus obesus,Bigeye tuna,Pacific Ocean,Japan,2014,1.62,0.581,1,37,1,202,37,1,0,0,0,0,0.112462525525435,2732964.69183171,3,250,1,1,0,1,0,0,0,0,0,5466.010931,6041.444734
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1975,3.2,0.0571,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5089.436856,1350.310465
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1976,3.18,0.0466,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5292.501661,1527.467932
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1977,3.17,0.053,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5366.098574,1643.504894
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1978,3.14,0.0894,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5434.105441,1774.938748
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1979,3.11,0.0574,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5691.917524,1955.842598
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1980,3.1,0.0599,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,6030.014892,2275.576346
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1981,3.09,0.0663,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5938.518245,2308.386988
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1982,3.07,0.0826,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5886.328349,2378.957871
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1983,3.04,0.114,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5875.277059,2485.672684
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1984,3.01,0.15,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5915.051488,2649.710285
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1985,2.98,0.191,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5878.962637,2723.287871
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1986,2.95,0.229,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5509.944552,2628.289116
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1987,2.89,0.253,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5657.17156,2862.57737
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1988,2.83,0.339,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5574.82875,3039.755688
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1989,2.7,0.337,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5680.499452,3220.42329
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1990,2.51,0.286,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5853.530604,3572.696393
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1991,2.32,0.331,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5722.643989,3588.423831
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1992,2.25,0.27,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5677.814364,3611.060128
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1993,2.23,0.339,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5573.018942,3606.847134
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1994,2.27,0.427,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5510.27205,3658.137641
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1995,2.27,0.578,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5536.210793,3806.600253
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1996,2.28,0.629,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5680.5529989999995,4014.931093
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1997,2.22,0.838,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5575.732685,4067.464747
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1998,2.03,0.672,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5100.143428,3785.929204
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,1999,1.85,0.984,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5227.642885,4080.204206
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2000,1.79,0.835,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5605.8042,4606.172181
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2001,1.73,0.691,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5514.670576,4520.570281
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2002,1.67,0.826,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5367.051879,4500.720759
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2003,1.54,0.625,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5424.313312,4699.498603
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2004,1.51,0.695,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5569.161407,5012.522871
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2005,1.53,0.721,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5694.257043,5317.988684
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2006,1.59,0.781,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,0,0,0,0,0,0,5794.742177,5558.397473
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2007,1.63,0.906,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5827.445518,5710.392447
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2008,1.58,0.864,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,6161.708343,6312.170404
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2009,1.44,0.906,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5704.817319,5652.649914
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2010,1.29,0.66,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5928.811633,6086.295741
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2011,1.34,0.688,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,6130.153646,6491.648475
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2012,1.45,0.666,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5776.859981,6094.784728
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2013,1.45,0.967,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5687.852753,6068.72647
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2014,1.36,0.687,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5415.32334,5716.327419
BIGEYEIO,Thunnus obesus,Bigeye tuna,Indian Ocean,Indonesia,2015,1.3,0.755,1,36,1,202,36,0,0,0,0,0,0.111899384519635,2571870.51483138,3,250,0,0,0,1,0,0,0,0,0,5080.005013,5208.638943
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1951,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,166.199656,15.41752265
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1952,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,166.927373,16.15245518
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1953,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,170.7672784,17.11796684
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1954,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,175.3024801,18.34098546
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1955,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,181.1139954,20.25275402
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1956,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,183.5009865,21.39263495
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1957,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,188.7958317,23.24050976
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1958,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,193.4270123,25.40283778
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1959,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,197.5700203,27.36305817
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1960,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,196.8911105,27.53411919
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1961,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,197.3047225,27.5947372
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1962,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,202.0327207,29.22389348
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1963,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,209.0893479,32.18576644
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1964,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,218.6231923,36.63324611
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1965,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,226.620548,40.95184899
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1966,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,228.2337929,42.80758148
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1967,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,230.0024224,44.12468723
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1968,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,231.050859,45.14160572
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1969,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,236.4431282,48.09838462
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1970,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,239.9290605,50.86838427
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1971,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,245.9485216,54.5795696
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1972,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,254.3466917,59.58632641
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1973,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,268.038127,67.27423109
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1974,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,292.1254447,80.45595129
BKCDLFENI,Epigonus telescopus,Black cardinalfish,New Zealand,New Zealand,1975,2.499720702,0,0,1,1,15,1,1,1,1,1,1,0.0661599206562009,43934.9866911804,36.2,75,0,0,0,0,0,0,0,0,0,300.1136717,86.91304607
